customer_id,tenure_days,monthly_charges,total_charges,contract_type,payment_method,paperless_billing,support_calls_3mo,feature_usage_score,satisfaction_score,days_since_last_upgrade,churn_risk,churned
CUST_00336,71,84.91743953317855,1703.997400539679,Monthly,Credit Card,1,2,0.8723272248995888,3.6390603986534176,145,0.17208603245262644,1
CUST_00337,528,86.24032353591076,1634.014090024034,Monthly,Credit Card,0,2,0.41341217586289714,3.511928237400157,277,0.4768388777331244,1
CUST_00338,108,60.381351002493396,2047.8741898652606,Monthly,Electronic Check,0,3,1.0083345623592734,1.9205850105069397,151,0.40542282513915495,1
CUST_00339,607,75.57035768789852,2525.1140391862696,Monthly,Bank Transfer,0,0,0.7721030429888994,2.0270136122582443,116,0.4398556397138349,1
CUST_00340,172,67.63289133838569,1028.346092806079,Two-Year,Bank Transfer,0,3,0.5719204641882788,2.6827045391193574,97,0.7997833644457834,0
CUST_00341,22,16.31647228314815,291.81580366648177,Monthly,Electronic Check,1,2,0.6970126445358469,3.1651515163952197,149,0.059587097353143714,1
CUST_00342,727,51.22083177083009,2232.07579166636,Annual,Electronic Check,0,2,0.7862241928194817,2.86470839531391,28,0.3867070570439779,0
CUST_00343,623,58.122356103746746,1960.0264280872148,Monthly,Electronic Check,1,0,0.7096560560798814,3.070392556041876,15,0.566018424887821,0
CUST_00344,9,75.93922190926581,1555.0765850270823,Monthly,Electronic Check,0,0,0.7350573557867848,2.1632745611240694,0,0.3303914736656165,1
CUST_00345,952,79.26439640791973,1436.7504130733794,Two-Year,Bank Transfer,1,1,0.763832058018398,3.6310207620786983,17,0.9280517502288481,0
CUST_00346,658,45.75621640038629,1901.9578133832058,Monthly,Electronic Check,1,2,0.49788035601421726,2.984781606191757,322,0.967802737648485,0
CUST_00347,606,39.28635163506645,1470.150073402692,Monthly,Bank Transfer,0,1,0.6347092221898633,2.746815875596334,75,0.0727349477786684,0
CUST_00348,35,88.88190499892303,607.0419109122483,Two-Year,Credit Card,1,4,0.8061133209075468,2.978391088145978,219,0.42001100429566285,1
CUST_00349,699,72.8368737599481,-331.7724398341038,Monthly,Bank Transfer,0,5,0.5665384665291235,3.6037728368004363,27,0.6754560453364256,1
CUST_00350,444,75.17131754716638,2804.4655762640505,Monthly,Credit Card,0,2,0.883941058645433,4.557868527674739,351,0.35781124933559305,0
CUST_00351,491,40.089588209973286,916.047243278362,Annual,Electronic Check,0,1,0.6633025514002986,1.830199846903653,339,0.6993394662526431,1
CUST_00352,649,54.09780019553326,2718.3844415279636,Monthly,Credit Card,0,2,0.7326420510054708,3.130646889953437,24,0.31904507433223983,0
CUST_00353,297,28.198445109884943,1474.1755111604236,Annual,Credit Card,0,2,0.5217562999786498,3.4381599160393166,145,0.7144141014704978,0
CUST_00354,893,57.744869344008876,1058.7513528607922,Annual,Credit Card,0,1,0.3583629861366818,4.318172800364117,220,0.8101610899597025,0
CUST_00355,723,34.31039737189407,2171.009715127385,Monthly,Bank Transfer,0,1,0.598990269763942,4.773674247904694,344,0.5551337867531885,0
CUST_00356,21,103.40735004288523,521.6839843555489,Monthly,Electronic Check,0,1,0.5608610245605872,2.581873016583425,243,0.3603754923631707,1
CUST_00357,479,86.36758667388033,1983.2967116708144,Two-Year,Electronic Check,0,6,0.5332727710183095,4.174449402403669,104,0.8797524022943436,1
CUST_00358,191,71.72289926052457,1318.0189920372738,Monthly,Electronic Check,0,1,1.1099624191571853,3.5006828189574826,73,0.9117258769127757,0
CUST_00359,73,49.40294107556723,2365.5878473999537,Monthly,Electronic Check,0,5,0.5028392382664346,3.2158449020712028,129,0.9652096385457352,1
CUST_00360,871,92.78326095741193,2148.8706718316726,Monthly,Electronic Check,1,1,0.45116497746443346,5.16431238772454,317,0.7833872199958384,1
CUST_00361,216,74.68515133188603,1926.9968829932584,Monthly,Electronic Check,0,1,0.6619684112522544,3.556742567162054,304,0.062431327277780335,0
CUST_00362,111,81.03661965089839,1022.4092872193823,Monthly,Electronic Check,1,4,0.6141069712997682,4.3830461277010295,336,0.6693569842407483,0
CUST_00363,331,44.072902532592494,1523.282166660018,Monthly,Electronic Check,0,1,0.674220163176362,3.8406541364121414,183,0.23562285119164839,0
CUST_00364,827,81.33735939064525,1158.9851546588598,Monthly,Credit Card,0,2,0.6870622789934963,3.5728740980155154,103,0.8596795850803329,0
CUST_00365,1,88.8341499421413,1433.0256321206305,Monthly,Credit Card,0,2,0.7182201733212245,5.3065346714593336,208,0.4608983382065819,1
CUST_00366,224,49.69439876113316,-417.99909690372624,Annual,Credit Card,0,1,0.762806324870734,2.488577928628904,205,0.32610785251257346,1
CUST_00367,1051,86.30343931428773,2662.093396388944,Monthly,Electronic Check,1,3,0.7848133723036902,3.5394470482407394,78,0.35719233399304484,1
CUST_00368,889,57.60605888057827,1207.9214218074692,Monthly,Electronic Check,0,0,0.5657849146186912,3.370754742047482,346,0.24997289086882968,0
CUST_00369,974,66.77828651626157,2373.5130513232875,Monthly,Credit Card,0,4,0.7404653629768282,4.042089924800374,349,0.5960501157609502,0
CUST_00370,999,55.53075753648901,2044.6125989244538,Monthly,Electronic Check,0,3,0.8391046697930516,6.384232276573647,213,0.7422922314869471,0
CUST_00371,157,71.43357082753,1634.4478447734562,Monthly,Credit Card,1,0,0.8731853236610203,4.501468625534139,105,0.11060359887316085,0
CUST_00372,228,80.25339100877105,848.1683120236415,Monthly,Credit Card,0,0,1.0324020792544066,3.1677422553106496,170,0.6755867735674388,0
CUST_00373,426,71.22935126522107,1844.2787535238022,Annual,Bank Transfer,1,1,0.5829548008433005,4.505655093076597,262,0.7545693612057366,0
CUST_00374,470,71.7317340284456,1696.8127713408269,Monthly,Bank Transfer,0,2,0.7622896311649423,3.380564126056281,183,0.8188692705204715,0
CUST_00375,532,43.72420767795937,868.1220487605964,Monthly,Electronic Check,0,1,0.5681986483535332,1.8355232646667778,285,0.4386475002460548,1
CUST_00376,459,64.68164309995515,2232.808255832872,Monthly,Bank Transfer,0,1,0.4887344001388516,2.4414962790041876,206,0.7831614309236972,1
CUST_00377,569,74.70002583046455,1125.7422537341872,Monthly,Credit Card,0,3,1.0139732872519933,3.5686370484277155,73,0.5024656497627655,0
CUST_00378,535,66.07045595798091,1694.3498835405658,Monthly,Bank Transfer,1,4,0.6529747334901777,2.138527663867271,139,0.7964405615234773,1
CUST_00379,800,99.95374928565968,740.0336366025745,Monthly,Bank Transfer,1,2,0.8803102513149529,4.5601477052026596,54,0.39221779343354013,1
CUST_00380,185,65.67450783524255,3006.4658024557866,Annual,Electronic Check,1,2,0.46476533268904385,3.9875602970867186,33,0.4502824838315258,0
CUST_00381,681,88.63782185919924,1884.7264741991162,Monthly,Credit Card,0,2,0.7595209885594244,2.4156287915428774,227,0.5519363610604665,1
CUST_00382,956,59.43761539377524,1230.2494897670617,Monthly,Bank Transfer,0,3,0.6025221167419789,4.033647995368887,186,0.8009387215414303,0
CUST_00383,130,71.66024094232516,-375.97630646549305,Monthly,Credit Card,0,1,0.9225740281536994,3.7384808113639307,24,0.609812761548117,0
CUST_00384,427,36.422855269116184,1677.5068070176796,Monthly,Credit Card,0,0,0.4877412936577036,3.4545350238709958,136,0.34283896480545073,0
CUST_00385,117,102.51142920068679,2795.254784886464,Annual,Credit Card,0,1,0.5144871294275082,4.569279457572441,44,0.32783819885003407,1
CUST_00386,73,65.01420243131928,1359.6409362163918,Monthly,Electronic Check,0,0,0.6982863423978467,1.5109606928489847,246,0.7439051873021519,1
CUST_00387,538,28.124128330385084,787.7457215841025,Two-Year,Bank Transfer,1,3,0.8385715168474873,4.082571318808805,318,0.7251111599333161,0
CUST_00388,1073,57.13894485877198,2301.305460166848,Annual,Credit Card,1,4,0.6751145353787162,2.9309726377248064,143,0.4503503857807928,0
CUST_00389,487,91.50864218190156,374.5479924019694,Monthly,Credit Card,1,1,0.9018943577191937,2.655058561406504,300,0.38048188549303585,1
CUST_00390,963,63.25129342445638,1938.655702043599,Monthly,Bank Transfer,1,4,0.5743327702407532,3.399690359007447,233,0.9772838231769293,0
CUST_00391,791,44.86053456396171,1249.8273599860988,Annual,Electronic Check,1,5,0.5857251495165445,3.6965635476424645,191,0.17841609656349577,1
CUST_00392,1042,85.16008008586519,1060.316332268133,Monthly,Electronic Check,1,3,0.71939403535217,3.35571205736326,68,0.18181765283733875,1
CUST_00393,192,75.77662445584117,2088.8630530738183,Annual,Credit Card,0,1,1.0334124872284352,3.621507296840743,266,0.7043353159571805,0
CUST_00394,472,47.42426223335784,2366.370216815289,Monthly,Bank Transfer,1,1,0.9628590021035504,3.6316694346353873,144,0.7918913237957292,0
CUST_00395,883,51.10068017401271,1477.737964296581,Monthly,Bank Transfer,1,3,0.7731297173311809,2.873998873861201,261,0.19202336913634455,0
CUST_00396,307,56.02002061752212,1490.3343916502818,Monthly,Bank Transfer,1,1,0.8633677419264503,4.09476491477693,111,0.1857769546987078,0
CUST_00397,477,67.83101558158687,-438.43719920122703,Annual,Bank Transfer,0,1,0.3970151449259894,2.698933009600176,293,0.03671294348306664,0
CUST_00398,86,76.93724362148525,1314.1564050110644,Monthly,Credit Card,0,2,0.7036033744088893,3.9726303458434056,340,0.28135062185384163,0
CUST_00399,39,10.912167367944498,996.0923581089517,Monthly,Credit Card,1,2,1.0150778948112331,3.528790813738482,31,0.9811815587938422,0
CUST_00400,25,88.55089449539172,1329.9370976091457,Monthly,Credit Card,0,0,1.1339873176161086,2.076317363116077,245,0.6537867511244616,1
CUST_00401,88,82.84499431507251,1717.4365481058694,Monthly,Electronic Check,1,4,0.9399284065567893,3.5592942270720966,209,0.45564954943987745,1
CUST_00402,954,48.81238357834492,2265.3625491085268,Monthly,Bank Transfer,0,0,0.7366120440745741,2.2308999452969207,181,0.2497441792293552,1
CUST_00403,90,45.90022704226719,1529.4065812395438,Annual,Bank Transfer,0,4,0.9133437660108652,3.17808685886991,203,0.12611532237541057,0
CUST_00404,936,80.48249801356424,2004.7672616183306,Monthly,Credit Card,0,2,0.8751752923997569,3.0333726124409073,247,0.9088264977168623,0
CUST_00405,1064,32.759621986549455,876.705623709856,Annual,Credit Card,1,1,0.610811257227768,3.613140457053023,220,0.45027681044159074,0
CUST_00406,237,88.38788147392516,1345.9870209259573,Monthly,Electronic Check,1,4,0.1887364265057332,3.6414405129233547,243,0.38797275439788637,1
CUST_00407,99,43.027591496443755,2636.403429816851,Two-Year,Credit Card,0,1,0.5273930185834019,1.877066997318762,181,0.2827654570600986,1
CUST_00408,1014,89.24317377100662,1105.484115396681,Monthly,Credit Card,0,2,0.929206028828413,2.7226285151540934,259,0.48922725474991924,1
CUST_00409,429,48.851155498515055,701.6357703814625,Two-Year,Credit Card,1,1,0.46834280072679907,1.8184229002325596,346,0.8655712200947645,1
CUST_00410,561,87.08989970885267,1018.6780782548481,Monthly,Electronic Check,0,3,0.7077007291269617,4.940585080601879,167,0.31071532831144744,1
CUST_00411,689,77.37772596046307,2810.6877858167527,Annual,Electronic Check,0,2,0.5468380039882577,3.465478200168689,310,0.030415880807967977,0
CUST_00412,708,60.003802006315084,1755.0373529271471,Annual,Credit Card,1,0,0.702565728708737,3.9798270353668332,144,0.4694068419892581,0
CUST_00413,333,88.88320365048915,2752.2981396677196,Monthly,Electronic Check,0,1,0.6607623708295067,2.8288563932368787,193,0.3430267125900244,1
CUST_00414,778,25.39699081890025,1098.6168760568974,Monthly,Bank Transfer,1,1,0.7391844296708554,5.369269283216241,192,0.7204567414627562,0
CUST_00415,85,62.72522853630722,1557.4913315666668,Monthly,Bank Transfer,0,1,0.6857216263378698,4.224596996442464,146,0.7835015025879088,0
CUST_00416,1016,61.80167954329119,2249.2032933843902,Monthly,Bank Transfer,1,3,0.8354363373450093,3.6825292803974388,311,0.930998619712584,0
CUST_00417,916,84.45548793250032,1594.2869217980383,Monthly,Credit Card,1,4,0.6203327111739526,4.6853697808237875,39,0.15452082999051897,1
CUST_00418,639,53.835829343363606,1354.3404239264587,Monthly,Credit Card,1,3,0.8693893003539825,3.646509200958443,336,0.6252161250314382,0
CUST_00419,275,58.59074900480712,1519.8108304766422,Monthly,Electronic Check,1,4,0.2216087591373952,4.3447743757817,196,0.057741079467035994,0
CUST_00420,196,37.53194222060502,1915.921711623002,Monthly,Bank Transfer,0,3,0.5778284720389868,4.004483256383017,208,0.8957263555151146,0
CUST_00421,252,68.54758341828935,-179.8985857752375,Annual,Credit Card,1,1,0.5365432499933845,4.27578565679322,314,0.1854088503740543,0
CUST_00422,103,6.91071206845826,1973.1324074291088,Two-Year,Electronic Check,1,1,0.9114032565896271,3.6987945883388536,309,0.9258273744435174,0
CUST_00423,932,63.16587951709748,789.7843907691674,Monthly,Electronic Check,0,3,0.8519029774972215,3.2082413677414627,203,0.1606336126185507,0
CUST_00424,718,42.57512519811216,2243.5279878326523,Annual,Bank Transfer,0,0,0.3853100479795562,2.2789225359119323,184,0.04791386791333374,1
CUST_00425,618,44.86819167180458,1030.911451222965,Monthly,Electronic Check,1,4,0.6840945464583602,1.1063158482658713,161,0.06409471103617548,1
CUST_00426,45,48.51432884642497,2046.6083116026607,Annual,Bank Transfer,1,2,0.941321630972783,1.9728321434103524,321,0.12564349241231398,1
CUST_00427,600,50.09353032585819,956.2134179196959,Monthly,Bank Transfer,0,1,0.7587297547726141,3.432770437849013,258,0.44439561845108055,0
CUST_00428,869,61.061563840062206,1128.3351375075054,Monthly,Credit Card,1,0,0.4813026532628066,3.9981861422561553,240,0.06090554323518271,0
CUST_00429,770,64.60252729263377,1414.1881873512466,Monthly,Electronic Check,0,3,1.0398871966017418,3.0982049730583663,83,0.8517903386605417,0
CUST_00430,1037,78.6272465315061,577.0461749281133,Annual,Bank Transfer,0,2,1.0582530128341412,3.6473512731432445,116,0.569304984412202,0
CUST_00431,162,56.2168145824624,1458.8643564745264,Monthly,Credit Card,1,1,0.6100436792146111,3.6533286621371803,198,0.29795493131686546,0
CUST_00432,395,54.93271813498984,808.3182871056052,Annual,Bank Transfer,1,3,1.018928128243263,3.4972798048908875,288,0.4583634794263062,0
CUST_00433,133,66.93352242280464,1240.8539992382255,Monthly,Bank Transfer,0,2,0.8988894751017814,4.146006187114551,224,0.10321664887899962,0
CUST_00434,163,126.85282556925364,328.446213269066,Annual,Electronic Check,0,4,0.5785055424759384,3.095638007309977,52,0.13353423316074942,1
CUST_00435,453,67.91672940430767,1968.2395492130704,Annual,Bank Transfer,1,0,0.5194600671554933,4.446928468357056,124,0.17060112462164434,0
CUST_00436,1063,71.41753022369154,1368.3512243018608,Monthly,Bank Transfer,0,4,0.7974610474089989,4.571929865211797,192,0.5142270112659776,0
CUST_00437,671,81.70848943786098,888.9690400040939,Annual,Electronic Check,0,3,0.6791402977244546,2.8652681097333947,187,0.7842712993067169,0
CUST_00438,10,51.113623791223404,276.1336734373838,Two-Year,Electronic Check,1,6,0.6667045226103957,3.030203305373851,270,0.6555099718461126,1
CUST_00439,259,29.376831710687334,-284.3744152995673,Monthly,Bank Transfer,0,2,0.7621716381589623,1.9213247980970107,319,0.33390247152655395,1
CUST_00440,200,60.7499727061767,2443.1587193893342,Monthly,Credit Card,0,4,0.8148640988149425,3.3732174056215882,231,0.12487007690592267,0
CUST_00441,614,66.91471667733127,1025.3400882960527,Annual,Credit Card,0,2,0.9377193646174016,5.349362141386381,214,0.6869414350035103,0
CUST_00442,554,53.399673346926306,574.8673466049146,Monthly,Bank Transfer,1,4,1.073444840862463,4.7432343304794635,65,0.07079143601117444,0
CUST_00443,1026,55.776605359307624,2105.251739930512,Annual,Credit Card,0,1,0.46109541204679294,3.785803286794733,45,0.7745720831743649,0
CUST_00444,982,55.047832668753216,1606.7856224601435,Monthly,Electronic Check,1,3,0.45269593273066555,4.175509997679786,270,0.6834294151572705,0
CUST_00445,705,48.896564965142474,2361.478515726144,Monthly,Electronic Check,0,2,0.8737019734239009,1.544305092679005,314,0.4578049325592066,1
CUST_00446,7,60.67191158080271,1716.1650329906493,Two-Year,Bank Transfer,0,2,0.5031200748263633,4.084639698269119,332,0.30158686987355154,1
CUST_00447,56,81.68985441409203,29.173502008209425,Monthly,Electronic Check,0,0,0.4233015254931417,1.2775592254096755,108,0.19718298196806627,1
CUST_00448,181,47.9081913070842,1574.4236956747388,Monthly,Bank Transfer,1,0,0.4455210045589562,2.8694569042619844,99,0.6826711524627593,0
CUST_00449,39,73.45757693506661,-719.3761407878515,Monthly,Electronic Check,1,1,0.6971320580053684,3.2855881382933068,352,0.9856007339528003,0
CUST_00450,871,46.94792026279019,912.2349952591057,Annual,Bank Transfer,1,2,0.7270493080702463,2.723317139900885,105,0.4492745469566498,0
CUST_00451,1093,72.40423779883481,1967.4513331482478,Monthly,Bank Transfer,0,1,0.6103932281132578,2.4953029003457265,119,0.7913629191228859,1
CUST_00452,335,93.99707039546699,359.10210499105915,Monthly,Electronic Check,1,4,0.8637607551474527,3.6579576027809537,19,0.8196770027804591,1
CUST_00453,985,99.61703091739948,832.0397053698579,Monthly,Bank Transfer,1,3,0.7320632857573992,5.228681575814306,113,0.2717175988981797,1
CUST_00454,643,51.88472514588618,850.6551197403235,Monthly,Bank Transfer,1,4,0.7808670955261217,2.5877050368172467,30,0.5807685836144216,0
CUST_00455,130,48.951456111543806,652.3956513236906,Monthly,Bank Transfer,1,4,0.7449573805464317,2.4826651488100038,322,0.9962244930446387,1
CUST_00456,26,84.28830011232407,1790.0340561091507,Monthly,Bank Transfer,0,4,0.5533469813027292,2.8301966419241387,254,0.1727567562462099,1
CUST_00457,542,39.93084773549751,1517.9603298221289,Two-Year,Credit Card,0,2,0.465756765324546,5.773941038677201,169,0.7505441637537376,0
CUST_00458,169,41.89821819121353,1164.0775977059277,Monthly,Bank Transfer,1,0,1.0674476785549079,4.971906399113542,268,0.029169892290743293,0
CUST_00459,791,67.30232139571349,1295.3009472673762,Monthly,Bank Transfer,1,3,0.8412776800604447,3.0998591582141755,49,0.4511300697978414,0
CUST_00460,658,60.329750848302034,3610.5402052964796,Monthly,Electronic Check,1,2,0.7091127762283796,4.123407138279916,98,0.6370858888547155,0
CUST_00461,944,49.007403516659224,1301.828925997637,Annual,Credit Card,1,2,0.8436834846943282,3.342253016768515,50,0.9326022075036438,0
CUST_00462,803,47.876603186764996,1528.4528592263948,Two-Year,Bank Transfer,0,2,0.44839506095424286,4.23160110215844,93,0.4796250967444581,0
CUST_00463,129,85.65113624707195,2751.120115919626,Annual,Credit Card,0,1,0.8795087140607589,4.630219771837481,173,0.8456420916244214,1
CUST_00464,496,51.95573020138988,215.92402876484311,Monthly,Electronic Check,1,3,0.6411803052388733,3.7708365158339547,194,0.6501132234192136,0
CUST_00465,793,80.77569966254603,1710.4646413697778,Annual,Credit Card,0,0,0.6844838416794973,3.5740293523412383,43,0.48387726456425906,0
CUST_00466,1041,52.83298470641325,1974.024245854209,Annual,Bank Transfer,0,2,0.7252825658867235,2.322388992188227,160,0.2735420290019369,1
CUST_00467,115,79.45653789971024,1589.4393265627107,Annual,Credit Card,1,0,0.29339985286599046,5.612349709485754,254,0.8181455811278013,0
CUST_00468,660,65.69733765558293,3097.4801749510807,Annual,Bank Transfer,0,1,0.7269414936205608,3.3814912782850874,47,0.15720388355695425,0
CUST_00469,371,90.18694256148879,2048.998378665554,Monthly,Electronic Check,0,0,0.7579040418632704,2.5991450935668166,68,0.45495687972773713,1
CUST_00470,200,106.17203492800618,1703.1743687207547,Annual,Credit Card,0,0,0.6744643855388812,3.580250989711774,171,0.12890258507349894,1
CUST_00471,471,70.01384832045504,850.420678165219,Monthly,Bank Transfer,0,2,0.8343889215628995,3.8842020720058965,304,0.3851061229899204,0
CUST_00472,516,45.111429564004155,1699.6385516784617,Monthly,Bank Transfer,1,3,0.6771967769500838,2.1189926925470024,185,0.5356889704560298,1
CUST_00473,788,91.72530720844463,1803.9136294427867,Monthly,Bank Transfer,0,1,1.127641809510308,4.818105360497066,188,0.7260613260624744,1
CUST_00474,731,69.10029545741855,2140.443110469396,Monthly,Credit Card,1,2,0.5825956363297581,3.996092338076873,221,0.3070877433602487,0
CUST_00475,592,79.69265709454673,1795.2989234698832,Monthly,Bank Transfer,1,2,0.5333556269094242,2.914124173052051,133,0.45776461270413416,0
CUST_00476,404,58.33410227276882,1645.4863335747305,Annual,Bank Transfer,0,2,0.48675665579125943,5.879009013402093,120,0.19819638642166815,0
CUST_00477,814,59.395212305116175,2511.695769297744,Monthly,Credit Card,1,2,1.0146824295051693,4.058136723026449,186,0.9232860210139356,0
CUST_00478,338,4.044453752128064,1160.9316624804987,Monthly,Bank Transfer,1,1,0.6480048022663532,2.63069545879246,266,0.8022736971474778,0
CUST_00479,999,26.773662166749915,1574.3833972235277,Monthly,Electronic Check,0,3,0.8371179492596832,3.358351413989873,278,0.8494644299285553,0
CUST_00480,883,21.435773605371395,1076.4264291943934,Monthly,Credit Card,0,1,0.17503658872517758,6.049009708717723,190,0.67264434352679,0
CUST_00481,935,51.456195246934115,1832.4405931793847,Annual,Bank Transfer,0,1,0.185295151260372,3.192899794312173,100,0.6495429586036605,0
CUST_00482,968,54.315194560741475,1620.7287709000557,Annual,Bank Transfer,1,2,0.5783987714125353,2.485520273292586,336,0.4991086581076065,1
CUST_00483,222,76.68262969637622,1991.0930769126244,Monthly,Bank Transfer,0,1,0.9412236869548566,4.109175233440241,46,0.002184142857248772,0
CUST_00484,758,66.07081261231002,2277.28765060111,Monthly,Credit Card,1,1,0.5861100451015778,3.375978612610003,105,0.8887524837502724,0
CUST_00485,309,31.229896238629998,603.9620620241022,Annual,Credit Card,1,1,0.49451928969479775,3.126731754058686,225,0.3616073184253895,0
CUST_00486,936,55.06936529036062,577.2060592121729,Monthly,Bank Transfer,0,0,0.9664152385433548,1.6389600706678853,155,0.003959943012142753,1
CUST_00487,876,56.57044505388454,595.1661005632918,Annual,Electronic Check,1,3,1.0327465664286946,3.805243126531353,303,0.4151556760573104,0
CUST_00488,1065,73.94787874137951,1099.0127137678298,Annual,Credit Card,0,2,0.6474777286030087,2.593587237810358,146,0.6195825928270868,0
CUST_00489,213,63.552047519447655,2320.913635521573,Monthly,Credit Card,0,2,0.6229259998698191,4.380867330694078,220,0.9408799063414847,0
CUST_00490,713,53.559951234737305,3092.5408137519994,Annual,Electronic Check,1,1,0.6228654738044304,3.934502646091306,103,0.8038598862488227,0
CUST_00491,155,61.76673525272884,1012.3836146454523,Monthly,Credit Card,0,3,0.8046079265927115,3.371973132016762,309,0.8680981598670628,0
CUST_00492,764,89.23807206211569,2325.1461426338474,Monthly,Bank Transfer,0,1,0.4873653288521299,3.914632895241338,135,0.44312734532291453,1
CUST_00493,348,73.7813711178034,-295.89341911418205,Annual,Credit Card,0,2,0.7573548224765172,3.3527947213144027,204,0.5771866762233089,0
CUST_00494,853,69.99858052526379,1050.813580187181,Annual,Credit Card,0,0,0.3809230199648508,1.46090448675628,232,0.40869956227093396,1
CUST_00495,1036,57.901075395860545,1901.8329803059091,Two-Year,Bank Transfer,1,1,0.9931152768729421,3.022171622625931,252,0.2862798621119409,0
CUST_00496,1016,71.17516408622787,933.1269864494277,Annual,Electronic Check,1,4,0.6424790531638394,4.99093682720173,89,0.5405526753889242,0
CUST_00497,233,60.27024702191453,1920.4902835587495,Monthly,Credit Card,1,3,0.8042429156718707,4.68664747556149,231,0.5037194345899563,0
CUST_00498,357,75.16971112294748,1349.031897205931,Two-Year,Electronic Check,0,0,0.8462001253570962,4.038434957216452,239,0.053697078599306836,0
CUST_00499,822,79.31468482341681,3415.4895204659606,Monthly,Electronic Check,0,3,0.7998191632275499,1.8077291683566714,51,0.750160832954601,1
CUST_00500,337,23.510272979673772,1482.3721087965837,Monthly,Bank Transfer,0,2,0.6348539089499106,4.2405453658744365,165,0.41373289758032983,0
CUST_00501,861,83.79961636185641,1188.3657643334773,Monthly,Credit Card,0,3,0.7612877668510336,3.5032098677634975,115,0.05823783082027523,1
CUST_00502,230,47.21512622211797,1655.4091277434084,Annual,Credit Card,1,1,0.5206055391801764,4.349585264537888,120,0.5151922261382137,0
CUST_00503,604,95.91620854328329,2378.8228977713093,Monthly,Bank Transfer,0,3,0.4796611894885838,4.0724519350122765,292,0.5391937941273144,1
CUST_00504,161,66.69036951630655,929.1322640742593,Annual,Electronic Check,1,2,0.7904128020303229,2.29078546951682,130,0.2303950715145644,1
CUST_00505,1068,79.09308173998684,1781.1398199535884,Two-Year,Electronic Check,1,3,0.6463878157015774,2.0242091021503024,325,0.9689443971742911,1
CUST_00506,702,90.03380733519185,2091.7009152039,Annual,Bank Transfer,1,0,0.6038704117023517,6.039381622782861,319,0.010046981054831594,1
CUST_00507,262,58.44723751863522,1061.1236506646042,Monthly,Electronic Check,0,1,0.7341197588925713,3.140390295782217,310,0.21769979885723245,0
CUST_00508,789,58.496745351567505,750.3063638090134,Monthly,Electronic Check,1,2,0.6452541495666478,3.4857296470506114,11,0.6583995953770418,0
CUST_00509,441,47.12089218474839,455.8335217557519,Two-Year,Credit Card,1,0,0.9696772743976313,4.212031720988388,358,0.9807611743888516,0
CUST_00510,75,79.88295577896238,2609.2321079934527,Monthly,Credit Card,1,4,0.8904367486873539,3.1265989787652444,296,0.9016312294863601,0
CUST_00511,984,43.04454364031635,953.7284305187458,Two-Year,Electronic Check,1,1,0.8672291311411534,4.953714096879472,325,0.8049668338816853,0
CUST_00512,165,69.8678761181539,-174.75116416532683,Two-Year,Credit Card,0,2,0.536857777874608,4.617335540001983,356,0.5856543354287992,0
CUST_00513,1076,73.79651614062165,99.67381164199651,Monthly,Credit Card,1,1,0.7619789558761269,2.226414451403401,259,0.35619394346137945,1
CUST_00514,500,71.5574363646658,855.509005804832,Monthly,Bank Transfer,0,2,0.7419058479404415,3.5603831472949246,237,0.9200381641090526,0
CUST_00515,413,85.80861785289677,-64.03901625462618,Annual,Credit Card,1,1,0.5164047790778528,5.231169631767299,90,0.7190194431628911,1
CUST_00516,730,50.21814768643058,471.23568616764146,Monthly,Electronic Check,0,2,0.7605395988753465,3.702678363385191,295,0.5334802087447829,0
CUST_00517,57,13.218721306230009,3149.7700192306047,Monthly,Bank Transfer,1,4,0.5311343102420991,4.142372591641568,124,0.4227025695271728,0
CUST_00518,51,69.8449396786325,-36.880602506370224,Annual,Electronic Check,1,3,0.9507733777647496,2.7045620523630345,138,0.8177884305894194,0
CUST_00519,314,63.471097455430034,895.6931381250045,Annual,Credit Card,0,2,1.0200327277730121,4.326480870360276,55,0.26766843719429756,0
CUST_00520,628,48.26599053165709,1983.8073805906192,Annual,Bank Transfer,0,1,0.40260798379274687,1.5909904964420307,83,0.4179685080138871,1
CUST_00521,839,48.68994596259559,1179.3008349960205,Monthly,Bank Transfer,1,2,0.7544842793307219,3.917465089821295,277,0.39455112928137315,0
CUST_00522,865,82.49488166062942,1774.3708259555879,Monthly,Electronic Check,0,3,1.1228829668617586,3.8751690140584687,74,0.8644029871943977,1
CUST_00523,849,77.19658155326985,-163.70662579763143,Monthly,Electronic Check,1,2,1.0237575279321736,3.915826629455343,55,0.6100433454577515,0
CUST_00524,106,76.96660347615708,120.06648324655225,Annual,Electronic Check,0,3,0.5424519678208738,2.762002050053876,44,0.0985468514129424,0
CUST_00525,105,36.00048803196587,1247.4710007988135,Monthly,Electronic Check,0,1,0.6604779043956635,1.8865405918623679,271,0.7722675568375058,1
CUST_00526,487,59.551799667926254,2486.9794226689546,Monthly,Bank Transfer,1,1,0.39799175760294947,3.279461770843463,201,0.34459659572697177,0
CUST_00527,37,78.09011505446279,1574.5270239341219,Monthly,Electronic Check,1,2,0.9168396488087085,3.710303040221995,124,0.7373729720306713,0
CUST_00528,1066,54.644851055555606,1674.2418717989808,Two-Year,Credit Card,0,2,0.9450941090628938,3.316590012707957,161,0.9992072989434408,0
